name,group,Copper_ Cu_mg, Zinc_ Zn_mg, Iron_ Fe_mg, Fiber_ total dietary_g, Energy_kcal, Phosphorus_ P_mg, Calcium_ Ca_mg, Carbohydrate_ by difference_g, Magnesium_ Mg_mg, Manganese_ Mn_mg, Potassium_ K_mg, Protein_g, Sodium_ Na_mg, Vitamin A_ IU_mg, Thiamin_mg, Vitamin B-12_mg, Riboflavin_mg, Niacin_mg, Pantothenic acid_mg, Vitamin B-6_mg, Vitamin B-7_mcg, Vitamin B-9 Folic acid_mcg, Vitamin C_ total ascorbic acid_mg, Vitamin D_mcg, Vitamin E (alpha-tocopherol)_mg, Vitamin K_mcg, Choline_mg,id
ARMUT,ITU,0.10999999940395355, 0.18000000715255737, 0.36000001430511475, 3.9600000381469727, 72.0, 23.399999618530273, 19.799999237060547, 18.0, 12.600000381469727, 0.0, 23.399999618530273, 0.5400000214576721, 5.400000095367432, 0.0, 0.03999999910593033, 0.0, 0.05000000074505806, 0.36000001430511475, 0.12999999523162842, 0.03999999910593033, 0.36000001430511475, 3.5999999046325684, 10.800000190734863, 0.0, 0.8999999761581421, 0.0, 0.0,11
ARNAVUT CIÄžERI,ITU,13.229999542236328, 9.489999771118164, 10.069999694824219, 0.7200000286102295, 327.70001220703125, 455.0199890136719, 37.150001525878906, 24.389999389648438, 31.1200008392334, 0.4099999964237213, 432.32000732421875, 26.040000915527344, 461.94000244140625, 35676.0, 6.449999809265137, 120.0, 3.7300000190734863, 15.260000228881836, 10.140000343322754, 0.6800000071525574, 47.0, 292.3999938964844, 21.600000381469727, 0.36000001430511475, 4.510000228881836, 0.0, 0.0,12
ARPA SžEHRIYE CORBASI,ITU,0.05000000074505806, 0.17000000178813934, 0.3700000047683716, 0.7400000095367432, 123.19000244140625, 24.969999313354492, 14.6899995803833, 10.739999771118164, 9.130000114440918, 0.10999999940395355, 63.9900016784668, 1.659999966621399, 371.8500061035156, 1.559999942779541, 2.200000047683716, 0.7200000286102295, 0.27000001072883606, 0.46000000834465027, 2.6700000762939453, 0.03999999910593033, 0.41999998688697815, 5.539999961853027, 5.449999809265137, 0.019999999552965164, 4.110000133514404, 0.0, 0.0,13
ARPA SžEHRIYE PILAVI,ITU,0.09000000357627869, 0.44999998807907104, 0.5, 1.5, 148.99000549316406, 54.33000183105469, 8.069999694824219, 22.760000228881836, 18.700000762939453, 0.27000001072883606, 70.80000305175781, 3.609999895095825, 352.989990234375, 0.0, 0.05000000074505806, 0.0, 0.019999999552965164, 0.8799999952316284, 0.09000000357627869, 0.029999999329447746, 0.30000001192092896, 6.900000095367432, 0.0, 0.0, 2.4600000381469727, 0.0, 0.0,14
ARPA SžEHRIYELI AYRAN CORBASI,ITU,0.05999999865889549, 1.2200000286102295, 0.5400000214576721, 1.0299999713897705, 208.3699951171875, 257.8699951171875, 267.0299987792969, 25.360000610351562, 38.13999938964844, 0.1899999976158142, 415.7200012207031, 9.850000381469727, 456.07000732421875, 36.400001525878906, 0.11999999731779099, 0.25999999046325684, 0.36000001430511475, 0.8600000143051147, 0.7099999785423279, 0.15000000596046448, 3.5799999237060547, 29.1200008392334, 2.180000066757202, 0.05000000074505806, 2.059999942779541, 0.0, 0.0,15
ARRABIATA SOSLU MAKARNA,ITU,0.15000000596046448, 0.7400000095367432, 0.9900000095367432, 2.5799999237060547, 226.14999389648438, 91.73999786376953, 19.18000030517578, 36.88999938964844, 29.530000686645508, 0.44999998807907104, 160.0500030517578, 5.989999771118164, 373.6199951171875, 1.3200000524520874, 0.11999999731779099, 4.199999809265137, 0.6600000262260437, 1.5800000429153442, 4.980000019073486, 0.07999999821186066, 0.949999988079071, 14.699999809265137, 6.300000190734863, 0.009999999776482582, 3.2100000381469727, 0.0, 0.0,16
ASžURE,ITU,0.41999998688697815, 1.9800000190734863, 3.0899999141693115, 8.170000076293945, 372.4800109863281, 173.8000030517578, 75.4800033569336, 71.66999816894531, 73.33999633789062, 2.990000009536743, 641.7000122070312, 8.319999694824219, 18.989999771118164, 0.0, 0.30000001192092896, 0.0, 0.12999999523162842, 1.0800000429153442, 0.5600000023841858, 0.38999998569488525, 6.230000019073486, 55.08000183105469, 0.800000011920929, 0.0, 2.7699999809265137, 0.0, 0.0,17
AYRAN,ITU,0.0, 0.0, 0.0, 0.0, 94.80000305175781, 0.0, 0.0, 9.359999656677246, 0.0, 0.0, 0.0, 6.840000152587891, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,18
AYVA TATLISI,ITU,0.009999999776482582, 0.10999999940395355, 1.0800000429153442, 3.4600000381469727, 257.239990234375, 3.3399999141693115, 18.670000076293945, 68.5, 1.5199999809265137, 0.0, 37.099998474121094, 0.7200000286102295, 6.909999847412109, 6.0, 0.009999999776482582, 0.0, 0.009999999776482582, 0.029999999329447746, 0.0, 0.019999999552965164, 0.36000001430511475, 0.30000001192092896, 7.920000076293945, 0.0, 0.18000000715255737, 0.0, 0.0,19
BADEMLI MUHALLEBI,ITU,0.10000000149011612, 0.8399999737739563, 0.41999998688697815, 1.2200000286102295, 272.239990234375, 160.52000427246094, 164.89999389648438, 41.650001525878906, 36.41999816894531, 0.17000000178813934, 237.5500030517578, 6.110000133514404, 75.2699966430664, 69.05000305175781, 0.07000000029802322, 0.47999998927116394, 0.27000001072883606, 0.4699999988079071, 0.4699999988079071, 0.09000000357627869, 7.449999809265137, 12.59000015258789, 1.2000000476837158, 0.11999999731779099, 2.0399999618530273, 0.0, 0.0,20
BADEMLI PIRINC PILAVI,ITU,0.14000000059604645, 0.6200000047683716, 1.4500000476837158, 1.2999999523162842, 209.1999969482422, 62.66999816894531, 23.959999084472656, 20.43000030517578, 23.260000228881836, 0.2199999988079071, 74.0999984741211, 2.75, 351.0, 0.0, 0.019999999552965164, 0.019999999552965164, 0.03999999910593033, 0.7400000095367432, 0.15000000596046448, 0.05000000074505806, 3.8499999046325684, 5.0, 0.0, 0.0, 6.119999885559082, 0.0, 0.0,21
BAHARATLI ELMA DILIM PATATES KIZARTMASI,ITU,0.11999999731779099, 0.550000011920929, 1.5700000524520874, 2.4000000953674316, 257.70001220703125, 54.900001525878906, 20.049999237060547, 24.979999542236328, 27.799999237060547, 0.20999999344348907, 555.4500122070312, 2.75, 28.6200008392334, 0.0, 0.07000000029802322, 0.0, 0.029999999329447746, 0.7400000095367432, 0.20000000298023224, 0.25999999046325684, 0.3199999928474426, 0.0, 7.199999809265137, 0.0, 3.759999990463257, 0.0, 0.0,22
BAHCIVAN KEBABI,ITU,0.23000000417232513, 5.869999885559082, 3.5, 3.0799999237060547, 442.6700134277344, 298.6400146484375, 34.869998931884766, 13.609999656677246, 43.4900016784668, 0.20999999344348907, 721.77001953125, 25.079999923706055, 448.55999755859375, 1.2999999523162842, 1.1799999475479126, 2.4000000953674316, 0.3400000035762787, 5.730000019073486, 1.0199999809265137, 0.6000000238418579, 1.3300000429153442, 40.400001525878906, 18.020000457763672, 0.009999999776482582, 8.199999809265137, 0.0, 0.0,23
BAHCIVAN KOFTE,ITU,0.23000000417232513, 4.559999942779541, 3.140000104904175, 3.7300000190734863, 512.47998046875, 249.13999938964844, 58.61000061035156, 23.3799991607666, 41.18000030517578, 0.3100000023841858, 630.8599853515625, 22.639999389648438, 559.3099975585938, 13.239999771118164, 1.1799999475479126, 1.649999976158142, 0.2800000011920929, 4.960000038146973, 1.0, 0.5600000023841858, 2.240000009536743, 45.689998626708984, 16.920000076293945, 0.11999999731779099, 9.729999542236328, 0.0, 0.0,24
BALIK  BUÄžULAMA,ITU,0.15000000596046448, 0.7099999785423279, 1.4900000095367432, 1.5299999713897705, 246.3699951171875, 334.5799865722656, 49.04999923706055, 9.649999618530273, 53.290000915527344, 0.10999999940395355, 771.0700073242188, 31.489999771118164, 577.0599975585938, 0.0, 0.23999999463558197, 1.7999999523162842, 0.20000000298023224, 7.679999828338623, 0.6100000143051147, 0.6100000143051147, 9.539999961853027, 42.349998474121094, 18.15999984741211, 0.0, 4.25, 0.0, 0.0,25
BALIK KIZARTMASI,ITU,0.12999999523162842, 0.6299999952316284, 1.3799999952316284, 0.5400000214576721, 272.8299865722656, 322.57000732421875, 53.65999984741211, 11.6899995803833, 47.0099983215332, 0.10999999940395355, 562.5, 31.65999984741211, 566.260009765625, 0.0, 4.78000020980835, 2.5199999809265137, 0.4399999976158142, 7.460000038146973, 3.009999990463257, 0.38999998569488525, 9.289999961853027, 26.719999313354492, 0.14000000059604645, 0.0, 5.039999961853027, 0.0, 0.0,26
BALIK PANE,ITU,0.11999999731779099, 0.47999998927116394, 0.8399999737739563, 0.7200000286102295, 306.4100036621094, 264.0, 54.0, 20.670000076293945, 22.799999237060547, 0.23000000417232513, 312.0, 16.209999084472656, 420.1600036621094, 0.0, 0.10000000149011612, 3.119999885559082, 0.3400000035762787, 1.6799999475479126, 3.0199999809265137, 0.25999999046325684, 1.340000033378601, 19.219999313354492, 0.14000000059604645, 0.0, 1.4800000190734863, 0.0, 0.0,27
BARBUNYA PILAKI,ITU,0.3100000023841858, 1.2999999523162842, 2.7799999713897705, 10.279999732971191, 224.67999267578125, 178.9199981689453, 48.93000030517578, 23.31999969482422, 67.33999633789062, 0.5400000214576721, 679.1900024414062, 9.550000190734863, 390.6099853515625, 2.0799999237060547, 0.3199999928474426, 0.36000001430511475, 0.20999999344348907, 1.1299999952316284, 53.439998626708984, 0.30000001192092896, 0.7200000286102295, 61.22999954223633, 7.550000190734863, 0.019999999552965164, 5.400000095367432, 0.0, 0.0,28
BOLONEZ SOSLU MAKARNA,ITU,0.15000000596046448, 0.949999988079071, 0.9800000190734863, 2.509999990463257, 227.9199981689453, 99.55000305175781, 15.449999809265137, 35.130001068115234, 29.729999542236328, 0.4300000071525574, 172.6699981689453, 6.659999847412109, 375.3999938964844, 1.2999999523162842, 0.10999999940395355, 0.10000000149011612, 0.03999999910593033, 1.7400000095367432, 0.20000000298023224, 0.09000000357627869, 0.7200000286102295, 14.329999923706055, 5.849999904632568, 0.009999999776482582, 3.1700000762939453, 0.0, 0.0,29
BOFSTRAGONOF,ITU,0.28999999165534973, 5.670000076293945, 3.059999942779541, 0.6499999761581421, 348.2200012207031, 276.17999267578125, 19.81999969482422, 3.4100000858306885, 31.1200008392334, 0.10000000149011612, 480.0799865722656, 23.600000381469727, 484.70001220703125, 9.470000267028809, 1.059999942779541, 6.610000133514404, 1.0, 5.670000076293945, 5.840000152587891, 0.3700000047683716, 2.890000104904175, 20.709999084472656, 4.550000190734863, 0.009999999776482582, 4.239999771118164, 0.0, 0.0,30
BROKOLI SALATASI,ITU,0.05000000074505806, 0.3799999952316284, 0.949999988079071, 0.7699999809265137, 76.44999694824219, 53.27000045776367, 39.36000061035156, 3.5199999809265137, 15.710000038146973, 0.20000000298023224, 183.00999450683594, 2.8499999046325684, 434.9200134277344, 0.019999999552965164, 0.07999999821186066, 4.920000076293945, 0.9399999976158142, 0.6700000166893005, 7.46999979019165, 0.12999999523162842, 0.5, 55.34000015258789, 37.2599983215332, 0.0, 3.5199999809265137, 0.0, 0.0,31
BUÄžDAY RISOTTO,ITU,0.25999999046325684, 3.4600000381469727, 1.7999999523162842, 0.3100000023841858, 126.87999725341797, 221.4199981689453, 15.270000457763672, 9.670000076293945, 58.119998931884766, 2.4800000190734863, 234.67999267578125, 5.679999828338623, 352.989990234375, 6.320000171661377, 0.4300000071525574, 4.210000038146973, 0.8100000023841858, 1.2699999809265137, 5.389999866485596, 0.6899999976158142, 6.519999980926514, 71.70999908447266, 0.7900000214576721, 0.0, 6.440000057220459, 0.0, 0.0,32
BULGUR CORBASI,ITU,0.10999999940395355, 1.7799999713897705, 1.100000023841858, 0.4399999976158142, 137.82000732421875, 118.54000091552734, 18.18000030517578, 10.5600004196167, 32.689998626708984, 1.2899999618530273, 143.57000732421875, 3.569999933242798, 374.70001220703125, 1.8200000524520874, 2.2300000190734863, 0.0, 0.07999999821186066, 0.7300000190734863, 0.23999999463558197, 0.36000001430511475, 2.7300000190734863, 36.77000045776367, 3.619999885559082, 0.019999999552965164, 6.309999942779541, 0.0, 0.0,33
BULGUR PILAVI,ITU,0.4099999964237213, 7.699999809265137, 3.9600000381469727, 0.23000000417232513, 257.6400146484375, 480.0899963378906, 28.940000534057617, 21.149999618530273, 126.19999694824219, 5.559999942779541, 471.82000732421875, 12.329999923706055, 369.7699890136719, 1.2999999523162842, 0.9200000166893005, 0.0, 0.33000001311302185, 2.2200000286102295, 0.8799999952316284, 1.5099999904632568, 11.430000305175781, 151.97000122070312, 5.099999904632568, 0.009999999776482582, 14.970000267028809, 0.0, 0.0,34
BULBUL YUVASI,ITU,0.2199999988079071, 0.7400000095367432, 1.2799999713897705, 2.069999933242798, 613.510009765625, 60.13999938964844, 71.3499984741211, 69.22000122070312, 27.0, 3.680000066757202, 117.0, 5.889999866485596, 328.30999755859375, 126.5999984741211, 0.14000000059604645, 0.10000000149011612, 0.05000000074505806, 0.8199999928474426, 0.30000001192092896, 0.11999999731779099, 3.4000000953674316, 13.5, 0.11999999731779099, 1.3300000429153442, 2.2799999713897705, 0.0, 0.0,35
CACIK,ITU,0.009999999776482582, 0.75, 0.36000001430511475, 0.4099999964237213, 92.06999969482422, 188.5, 210.55999755859375, 8.380000114440918, 24.8700008392334, 0.03999999910593033, 344.20001220703125, 6.010000228881836, 431.3599853515625, 28.0, 0.07999999821186066, 0.20000000298023224, 0.27000001072883606, 0.28999999165534973, 0.6100000143051147, 0.11999999731779099, 2.9200000762939453, 24.549999237060547, 5.5, 0.03999999910593033, 0.6000000238418579, 0.0, 0.0,36
CEVIZLI BAKLAVA,ITU,0.0, 0.0, 0.0, 0.0, 404.8500061035156, 0.0, 0.0, 57.86000061035156, 0.0, 0.0, 0.0, 4.559999942779541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,37
CEVIZLI ERISžTE,ITU,0.27000001072883606, 0.949999988079071, 1.0099999904632568, 2.8399999141693115, 278.739990234375, 84.87000274658203, 20.90999984741211, 34.08000183105469, 42.459999084472656, 3.809999942779541, 148.5, 6.869999885559082, 355.29998779296875, 0.0, 0.11999999731779099, 0.0, 0.03999999910593033, 1.4299999475479126, 0.30000001192092896, 0.10999999940395355, 2.3499999046325684, 16.950000762939453, 0.0, 0.0, 3.3299999237060547, 0.0, 0.0,38
CEVIZLI KABAK TATLISI,ITU,0.15000000596046448, 0.6800000071525574, 0.8299999833106995, 1.2300000190734863, 389.7799987792969, 31.579999923706055, 52.790000915527344, 87.56999969482422, 27.81999969482422, 2.869999885559082, 232.89999389648438, 2.2300000190734863, 0.5699999928474426, 0.0, 0.27000001072883606, 0.0, 0.009999999776482582, 0.25, 0.7300000190734863, 0.07999999821186066, 2.119999885559082, 20.280000686645508, 21.1200008392334, 0.0, 1.8899999856948853, 0.0, 0.0,39
CEVIZLI SARAY SARMA,ITU,0.0, 0.0, 0.0, 0.0, 404.8500061035156, 0.0, 0.0, 57.86000061035156, 0.0, 0.0, 0.0, 4.559999942779541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,40
CEVIZLI SARI BURMA,ITU,0.0, 0.0, 0.0, 0.0, 404.8500061035156, 0.0, 0.0, 57.86000061035156, 0.0, 0.0, 0.0, 4.559999942779541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,41
CEVIZLI TEL KADAYIF,ITU,0.05000000074505806, 1.340000033378601, 1.2400000095367432, 0.0, 423.3999938964844, 256.4599914550781, 194.44000244140625, 65.2699966430664, 22.93000030517578, 0.0, 303.94000244140625, 3.049999952316284, 183.13999938964844, 136.39999389648438, 0.10000000149011612, 1.659999966621399, 0.5, 0.23000000417232513, 1.4600000381469727, 0.15000000596046448, 14.079999923706055, 44.400001525878906, 0.800000011920929, 1.0800000429153442, 1.690000057220459, 0.0, 0.0,42
CILBIR,ITU,0.10999999940395355, 0.15000000596046448, 0.6000000238418579, 3.0, 169.3699951171875, 36.0, 24.0, 6.260000228881836, 15.0, 0.44999998807907104, 240.0, 12.069999694824219, 9.0, 0.0, 0.05000000074505806, 0.0, 0.05000000074505806, 0.8999999761581421, 0.5099999904632568, 0.09000000357627869, 1.649999976158142, 30.0, 115.5, 0.0, 0.30000001192092896, 0.0, 0.0,43
CILEK,ITU,0.20999999344348907, 6.519999980926514, 3.5, 0.36000001430511475, 40.5, 306.989990234375, 16.65999984741211, 9.0, 33.880001068115234, 0.09000000357627869, 528.72998046875, 1.2000000476837158, 422.95001220703125, 0.0, 0.15000000596046448, 2.799999952316284, 0.3700000047683716, 6.179999828338623, 0.8799999952316284, 0.41999998688697815, 1.1299999952316284, 18.8799991607666, 10.850000381469727, 0.0, 3.8499999046325684, 0.0, 0.0,44
COBAN KAVURMA,ITU,0.05000000074505806, 0.23000000417232513, 0.9900000095367432, 2.1700000762939453, 346.95001220703125, 67.77999877929688, 27.299999237060547, 1.600000023841858, 15.199999809265137, 0.1899999976158142, 408.79998779296875, 26.93000030517578, 13.430000305175781, 0.0, 0.14000000059604645, 1.0800000429153442, 0.4099999964237213, 1.3600000143051147, 4.400000095367432, 0.20000000298023224, 2.549999952316284, 30.899999618530273, 30.40999984741211, 0.0, 4.400000095367432, 0.0, 0.0,45
COBAN SALATASI,ITU,0.1899999976158142, 4.429999828338623, 2.9000000953674316, 1.6299999952316284, 83.08999633789062, 233.91000366210938, 50.61000061035156, 5.070000171661377, 31.18000030517578, 0.20000000298023224, 414.3399963378906, 1.5499999523162842, 555.780029296875, 24.899999618530273, 1.090000033378601, 1.7999999523162842, 0.28999999165534973, 4.650000095367432, 0.8899999856948853, 0.3400000035762787, 3.2100000381469727, 28.290000915527344, 7.659999847412109, 0.23000000417232513, 4.489999771118164, 0.0, 0.0,46
DALYAN KOFTE,ITU,0.2800000011920929, 5.639999866485596, 2.990000009536743, 0.5299999713897705, 385.7300109863281, 273.8800048828125, 17.780000686645508, 14.5, 29.979999542236328, 0.09000000357627869, 468.9700012207031, 21.950000762939453, 413.57000732421875, 9.449999809265137, 1.0499999523162842, 2.4100000858306885, 0.3700000047683716, 5.650000095367432, 1.0399999618530273, 0.3700000047683716, 2.6500000953674316, 19.989999771118164, 4.03000020980835, 0.0, 4.199999809265137, 0.0, 0.0,47
DANA EMENSE,ITU,0.2800000011920929, 6.269999980926514, 3.450000047683716, 1.7999999523162842, 345.7900085449219, 325.5, 46.31999969482422, 2.950000047683716, 42.38999938964844, 0.17000000178813934, 744.2000122070312, 23.469999313354492, 440.17999267578125, 5.039999961853027, 1.1799999475479126, 3.369999885559082, 0.6499999761581421, 5.920000076293945, 3.7899999618530273, 0.7300000190734863, 1.8600000143051147, 36.970001220703125, 14.369999885559082, 0.019999999552965164, 4.389999866485596, 0.0, 0.0,48
DANA HASžLAMA,ITU,0.1899999976158142, 6.050000190734863, 3.190000057220459, 0.3499999940395355, 407.2200012207031, 284.17999267578125, 16.25, 16.829999923706055, 31.309999465942383, 0.09000000357627869, 479.7900085449219, 27.010000228881836, 437.29998779296875, 1.559999942779541, 1.0499999523162842, 2.5999999046325684, 0.3400000035762787, 5.710000038146973, 0.8199999928474426, 0.3799999952316284, 1.0, 15.470000267028809, 5.179999828338623, 0.019999999552965164, 4.329999923706055, 0.0, 0.0,49
DANA KIZARTMA,ITU,0.1899999976158142, 6.059999942779541, 3.2100000381469727, 0.46000000834465027, 346.3800048828125, 285.4100036621094, 17.3799991607666, 3.450000047683716, 31.600000381469727, 0.09000000357627869, 490.489990234375, 25.18000030517578, 444.8500061035156, 2.0799999237060547, 1.059999942779541, 2.5999999046325684, 0.3499999940395355, 5.739999771118164, 0.8299999833106995, 0.38999998569488525, 1.0399999618530273, 16.010000228881836, 5.519999980926514, 0.019999999552965164, 4.650000095367432, 0.0, 0.0,50
DANA ROSTO,ITU,0.019999999552965164, 0.20000000298023224, 0.800000011920929, 2.0, 354.2300109863281, 73.0, 25.0, 3.8499999046325684, 15.0, 0.20000000298023224, 390.0, 25.25, 12.0, 0.0, 0.11999999731779099, 0.0, 0.019999999552965164, 1.2000000476837158, 0.550000011920929, 0.18000000715255737, 2.4000000953674316, 26.0, 19.0, 0.0, 1.2899999618530273, 0.0, 0.0,51
DOMATES SALATALIK SOÄžUSž,ITU,14.010000228881836, 0.09000000357627869, 0.3700000047683716, 0.4300000071525574, 27.0, 13.989999771118164, 7.21999979019165, 4.599999904632568, 8.75, 0.03999999910593033, 92.3499984741211, 1.399999976158142, 629.0399780273438, 1.440000057220459, 0.36000001430511475, 0.0, 12.020000457763672, 1.8200000524520874, 380.07000732421875, 4.039999961853027, 12.399999618530273, 105.83000183105469, 38.75, 0.25, 15.449999809265137, 0.0, 0.0,52
DOMATES SOSLU FIRIN PILIC,ITU,0.1899999976158142, 2.4700000286102295, 1.4500000476837158, 0.4300000071525574, 287.6000061035156, 279.989990234375, 18.280000686645508, 2.25, 39.150001525878906, 0.05999999865889549, 511.3500061035156, 31.399999618530273, 444.6400146484375, 1.2999999523162842, 0.1599999964237213, 2.799999952316284, 0.23999999463558197, 11.479999542236328, 1.190000057220459, 0.6899999976158142, 3.200000047683716, 26.829999923706055, 8.75, 0.009999999776482582, 5.25, 0.0, 0.0,53
DOMATES SOSLU HINDI FIRIN,ITU,0.14000000059604645, 0.699999988079071, 0.8199999928474426, 2.430000066757202, 253.39999389648438, 86.7699966430664, 13.859999656677246, 2.25, 28.0, 0.41999998688697815, 139.89999389648438, 31.260000228881836, 355.79998779296875, 0.0, 0.10000000149011612, 0.0, 0.029999999329447746, 1.4600000381469727, 0.1599999964237213, 0.07000000029802322, 0.6299999952316284, 13.430000305175781, 5.449999809265137, 0.0, 3.0799999237060547, 0.0, 0.0,54
DOMATESLI BIBERLI ERISžTE,ITU,0.14000000059604645, 0.6899999976158142, 0.7699999809265137, 2.380000114440918, 213.32000732421875, 83.47000122070312, 12.210000038146973, 34.31999969482422, 27.15999984741211, 0.41999998688697815, 128.5, 5.590000152587891, 355.5, 0.0, 0.09000000357627869, 0.0, 0.019999999552965164, 1.409999966621399, 0.1599999964237213, 0.05999999865889549, 0.6000000238418579, 12.050000190734863, 1.7000000476837158, 0.0, 3.0799999237060547, 0.0, 0.0,55
DOMATESLI ERISžTE,ITU,0.14000000059604645, 0.6899999976158142, 0.7900000214576721, 2.380000114440918, 211.63999938964844, 83.80000305175781, 12.550000190734863, 34.060001373291016, 27.389999389648438, 0.41999998688697815, 130.77000427246094, 5.46999979019165, 355.54998779296875, 0.0, 0.09000000357627869, 0.0, 0.019999999552965164, 1.4199999570846558, 0.1599999964237213, 0.05999999865889549, 0.6000000238418579, 12.050000190734863, 1.7000000476837158, 0.0, 3.0799999237060547, 0.0, 0.0,56
DOMATESLI MAKARNA,ITU,0.09000000357627869, 0.4699999988079071, 1.350000023841858, 0.7799999713897705, 211.83999633789062, 37.56999969482422, 12.65999984741211, 34.439998626708984, 10.460000038146973, 0.14000000059604645, 60.099998474121094, 5.489999771118164, 351.20001220703125, 0.0, 0.019999999552965164, 0.019999999552965164, 0.009999999776482582, 0.6899999976158142, 0.1599999964237213, 0.05999999865889549, 0.800000011920929, 4.300000190734863, 1.7000000476837158, 0.0, 5.039999961853027, 0.0, 0.0,57
DOMATESLI PIRINC PILAVI,ITU,0.05999999865889549, 0.8899999856948853, 0.6700000166893005, 0.47999998927116394, 180.3000030517578, 73.41999816894531, 48.61000061035156, 20.399999618530273, 11.270000457763672, 0.07000000029802322, 122.08000183105469, 1.7599999904632568, 373.1499938964844, 7.619999885559082, 3.130000114440918, 1.100000023841858, 0.3499999940395355, 0.8700000047683716, 2.8399999141693115, 0.09000000357627869, 1.1100000143051147, 8.600000381469727, 1.4600000381469727, 0.03999999910593033, 2.569999933242798, 0.0, 0.0,58
DUÄžUN CORBASI,ITU,0.25, 4.550000190734863, 2.880000114440918, 2.240000009536743, 124.56999969482422, 259.3599853515625, 69.31999969482422, 9.329999923706055, 38.599998474121094, 0.20999999344348907, 666.4600219726562, 4.929999828338623, 448.6199951171875, 19.940000534057617, 2.0899999141693115, 2.450000047683716, 0.5699999928474426, 4.590000152587891, 3.740000009536743, 0.6800000071525574, 3.049999952316284, 40.97999954223633, 15.59000015258789, 0.15000000596046448, 3.009999990463257, 0.0, 0.0,59
EKSžILI KOFTE,ITU,0.20000000298023224, 6.369999885559082, 3.319999933242798, 0.5199999809265137, 387.19000244140625, 353.0299987792969, 110.88999938964844, 22.639999389648438, 37.470001220703125, 0.12999999523162842, 530.3599853515625, 22.020000457763672, 492.6600036621094, 42.20000076293945, 3.2300000190734863, 2.8399999141693115, 0.4399999976158142, 5.789999961853027, 0.9900000095367432, 0.4099999964237213, 1.9299999475479126, 19.280000686645508, 1.0499999523162842, 0.03999999910593033, 7.789999961853027, 0.0, 0.0,60
ELBASAN TAVA,ITU,0.03999999910593033, 0.18000000715255737, 0.18000000715255737, 3.5999999046325684, 480.95001220703125, 19.799999237060547, 7.199999809265137, 10.5600004196167, 9.0, 0.019999999552965164, 216.0, 28.469999313354492, 5.400000095367432, 0.0, 0.05000000074505806, 0.0, 0.03999999910593033, 0.18000000715255737, 0.0, 0.10999999940395355, 2.1600000858306885, 1.7999999523162842, 10.800000190734863, 0.0, 1.059999942779541, 0.0, 0.0,61
ELMA,ITU,0.10999999940395355, 0.47999998927116394, 0.7200000286102295, 2.4000000953674316, 84.5999984741211, 50.400001525878906, 8.800000190734863, 21.239999771118164, 24.799999237060547, 0.1599999964237213, 528.0, 0.7200000286102295, 28.0, 0.0, 0.05999999865889549, 0.0, 0.009999999776482582, 0.5600000023841858, 0.20000000298023224, 0.25999999046325684, 0.3199999928474426, 0.0, 7.199999809265137, 0.0, 1.0, 0.0, 0.0,62
ELMA DILIM PATATES KIZARTMASI,ITU,0.15000000596046448, 0.15000000596046448, 0.6000000238418579, 3.450000047683716, 203.64999389648438, 34.5, 19.5, 24.399999618530273, 12.0, 0.15000000596046448, 360.0, 2.559999942779541, 3.0, 0.0, 0.07999999821186066, 0.0, 0.05000000074505806, 1.649999976158142, 0.23000000417232513, 0.07999999821186066, 0.0, 4.5, 6.0, 0.0, 0.9200000166893005, 0.0, 0.0,63
ERIK,ITU,0.14000000059604645, 0.6800000071525574, 0.7200000286102295, 2.25, 54.0, 81.06999969482422, 11.510000228881836, 13.199999809265137, 26.459999084472656, 0.4099999964237213, 103.5, 0.8999999761581421, 354.6000061035156, 0.0, 0.07999999821186066, 0.0, 0.019999999552965164, 1.309999942779541, 0.14000000059604645, 0.05000000074505806, 0.44999998807907104, 10.350000381469727, 0.0, 0.0, 2.950000047683716, 0.0, 0.0,64
ERISžTE,ITU,0.07000000029802322, 0.7300000190734863, 0.5699999928474426, 0.6299999952316284, 209.94000244140625, 68.98999786376953, 44.7400016784668, 33.75, 12.630000114440918, 0.10999999940395355, 111.08999633789062, 5.400000095367432, 369.7300109863281, 6.480000019073486, 2.2100000381469727, 0.9800000190734863, 0.3400000035762787, 0.7799999713897705, 2.799999952316284, 0.07000000029802322, 0.9900000095367432, 8.34000015258789, 1.2100000381469727, 0.029999999329447746, 2.5399999618530273, 0.0, 0.0,65
